0.00	0.000
0.20	0.004
0.40	0.007
0.60	0.011
0.80	0.014
1.00	0.017
1.20	0.021
1.40	0.024
1.60	0.027
1.80	0.031
2.00	0.034
2.20	0.037
2.40	0.041
2.60	0.044
2.80	0.047
3.00	0.050
3.20	0.053
3.40	0.056
3.60	0.058
3.80	0.061
4.00	0.064
4.20	0.067
4.40	0.069
4.60	0.072
4.80	0.074
