0.00	0.000
0.20	0.003
0.40	0.007
0.60	0.010
0.80	0.013
1.00	0.017
1.20	0.020
1.40	0.023
1.60	0.026
1.80	0.030
2.00	0.033
2.20	0.036
2.40	0.039
2.60	0.042
2.80	0.045
3.00	0.048
3.20	0.051
3.40	0.054
3.60	0.057
3.80	0.059
4.00	0.062
4.20	0.065
4.40	0.068
4.60	0.070
4.80	0.073
