0.000001956	120.978616000	0.000000000
0.095911072	120.978616000	0.000000000
0.191842259	121.031564000	0.000000000
0.287792722	121.440020000	0.000000000
0.383721115	121.235792000	0.000000000
0.464052834	121.129896000	0.000000000
0.560034027	121.046692000	0.000000000
0.655969404	121.076948000	0.000000000
0.751916794	121.084512000	0.000000000
0.847812222	120.910540000	0.000000000
0.943785593	120.797080000	0.000000000
1.040047827	120.789516000	0.000000000
1.120316130	120.645800000	0.000000000
1.215297196	120.653364000	0.000000000
1.311210782	120.471828000	0.000000000
1.407124928	120.418880000	0.000000000
1.503080699	120.350804000	0.000000000
1.599015517	120.214652000	0.000000000
1.679355616	120.154140000	0.000000000
1.775344073	120.154140000	0.000000000
1.871212682	120.131448000	0.000000000
1.967171247	120.025552000	0.000000000
2.063111652	119.987732000	0.000000000
2.159039207	119.889400000	0.000000000
2.239351091	122.090524000	0.000000000
2.335306862	121.470276000	0.000000000
2.431229109	121.296304000	0.000000000
2.527227623	121.069384000	0.000000000
2.623106009	120.971052000	0.000000000
2.719067647	120.002860000	0.000000000
2.799407187	120.017988000	0.000000000
2.895351504	119.836452000	0.000000000
2.991243300	119.511200000	0.000000000
3.087218068	119.185948000	0.000000000
3.183243960	119.095180000	0.000000000
3.279120950	119.027104000	0.000000000
3.375037610	118.732108000	0.000000000
3.455353124	118.603520000	0.000000000
3.551301632	119.692736000	0.000000000
3.647217454	119.352356000	0.000000000
3.743194177	119.148128000	0.000000000
3.839086253	119.700300000	0.000000000
3.935081135	119.896964000	0.000000000
4.015435761	119.541456000	0.000000000
4.111304928	119.836452000	0.000000000
4.207340039	119.927220000	0.000000000
4.303149143	119.639788000	0.000000000
4.399125587	120.766824000	0.000000000
4.495042247	120.812208000	0.000000000
4.575407210	120.971052000	0.000000000
4.671310180	121.145024000	0.000000000
4.767294447	120.744132000	0.000000000
4.863176745	121.182844000	0.000000000
4.959176655	121.054256000	0.000000000
5.055091359	121.107204000	0.000000000
5.150995448	121.235792000	0.000000000
5.231377452	121.447584000	0.000000000
5.327262823	121.250920000	0.000000000
5.423231165	121.281176000	0.000000000
5.519165983	121.334124000	0.000000000
5.615077615	121.266048000	0.000000000
5.711076687	121.076948000	0.000000000
5.791432431	121.137460000	0.000000000
5.887354398	121.326560000	0.000000000
5.983251782	120.993744000	0.000000000
6.079199731	121.341688000	0.000000000
6.175104937	121.409764000	0.000000000
6.271062384	121.364380000	0.000000000
6.351380692	121.311432000	0.000000000
6.447324450	121.349252000	0.000000000
6.543253961	121.447584000	0.000000000
6.639231522	121.492968000	0.000000000
6.735164385	121.424892000	0.000000000
6.831097807	121.394636000	0.000000000
6.926066022	121.379508000	0.000000000
7.006364217	121.462712000	0.000000000
7.102261042	121.235792000	0.000000000
7.198218489	121.235792000	0.000000000
7.294203593	121.296304000	0.000000000
7.390134500	121.137460000	0.000000000
7.486009535	121.417328000	0.000000000
7.566357456	121.250920000	0.000000000
7.662282217	121.266048000	0.000000000
7.758270674	121.175280000	0.000000000
7.854187893	121.054256000	0.000000000
7.950163498	120.940796000	0.000000000
8.046034622	121.167716000	0.000000000
8.126353210	121.326560000	0.000000000
8.222315685	121.296304000	0.000000000
8.318343812	121.462712000	0.000000000
8.414186999	121.417328000	0.000000000
8.510152827	121.568608000	0.000000000
8.606081499	121.727452000	0.000000000
8.702019670	121.644248000	0.000000000
8.782395528	121.598864000	0.000000000
8.878316658	121.561044000	0.000000000
8.974224098	121.508096000	0.000000000
9.070145507	121.719888000	0.000000000
9.166124186	121.901424000	0.000000000
9.262048948	121.856040000	0.000000000
9.342385974	121.508096000	0.000000000
9.438288945	121.455148000	0.000000000
9.534223484	121.704760000	0.000000000
9.630203839	121.114768000	0.000000000
9.726139775	121.545916000	0.000000000
9.822034085	121.145024000	0.000000000
9.902403518	120.955924000	0.000000000
9.998313752	121.644248000	0.000000000
10.094240469	121.553480000	0.000000000
10.190229484	121.583736000	0.000000000
10.286143351	121.666940000	0.000000000
10.382066436	121.712324000	0.000000000
10.478000696	121.742580000	0.000000000
10.558307830	121.485404000	0.000000000
10.654278966	121.538352000	0.000000000
10.750263791	121.772836000	0.000000000
10.846154190	121.651812000	0.000000000
10.942168348	121.485404000	0.000000000
11.038024106	121.636684000	0.000000000
11.118362809	121.666940000	0.000000000
11.214289246	121.765272000	0.000000000
11.310212331	121.197972000	0.000000000
11.406169499	121.644248000	0.000000000
11.502162984	121.500532000	0.000000000
11.598046120	121.326560000	0.000000000
11.678374486	121.243356000	0.000000000
11.774348136	121.735016000	0.000000000
11.870255298	121.689632000	0.000000000
11.966220567	121.197972000	0.000000000
12.062139182	121.001308000	0.000000000
12.158060591	121.084512000	0.000000000
12.238382252	120.683620000	0.000000000
12.334349477	120.910540000	0.000000000
12.430257477	120.653364000	0.000000000
12.525272625	121.016436000	0.000000000
12.621138161	120.819772000	0.000000000
12.717095609	120.555032000	0.000000000
12.813047468	121.016436000	0.000000000
12.893469980	120.834900000	0.000000000
12.989262881	120.887848000	0.000000000
13.085253852	120.963488000	0.000000000
13.181180010	120.993744000	0.000000000
13.277096670	120.887848000	0.000000000
13.373062219	121.137460000	0.000000000
13.453375219	120.131448000	0.000000000
13.549348590	120.101192000	0.000000000
13.645229212	120.191960000	0.000000000
13.741172132	120.381060000	0.000000000
13.836952741	119.662480000	0.000000000
13.932860741	119.949912000	0.000000000
14.013185754	120.055808000	0.000000000
14.109110236	120.244908000	0.000000000
14.205049245	120.063372000	0.000000000
14.300991048	120.139012000	0.000000000
14.396928660	120.070936000	0.000000000
14.492885269	120.282728000	0.000000000
14.588770360	120.282728000	0.000000000
14.669084199	120.358368000	0.000000000
14.765066789	120.320548000	0.000000000
14.861002446	120.365932000	0.000000000
14.956941455	120.396188000	0.000000000
15.052875156	120.358368000	0.000000000
15.148803270	120.358368000	0.000000000
15.229129959	120.471828000	0.000000000
15.325039914	120.486956000	0.000000000
15.421064968	120.592852000	0.000000000
15.517027723	120.562596000	0.000000000
15.612868954	120.252472000	0.000000000
15.708861601	120.449136000	0.000000000
15.789192761	120.509648000	0.000000000
15.885192671	120.441572000	0.000000000
15.981140340	120.320548000	0.000000000
16.077024315	120.350804000	0.000000000
16.172857165	120.335676000	0.000000000
16.268886967	120.396188000	0.000000000
16.364769545	120.464264000	0.000000000
16.445092323	120.358368000	0.000000000
16.541093351	120.418880000	0.000000000
16.636976208	120.373496000	0.000000000
16.732981985	120.237344000	0.000000000
16.828856461	120.267600000	0.000000000
16.924820333	120.600416000	0.000000000
17.005112661	120.494520000	0.000000000
17.101047479	120.607980000	0.000000000
17.197002412	120.305420000	0.000000000
17.292981929	120.721440000	0.000000000
17.388915351	120.547468000	0.000000000
17.484787033	120.895412000	0.000000000
17.580776607	120.456700000	0.000000000
17.661090725	120.645800000	0.000000000
17.757038953	120.426444000	0.000000000
17.852951423	120.759260000	0.000000000
17.948975638	120.471828000	0.000000000
18.044821060	120.441572000	0.000000000
18.139813300	120.676056000	0.000000000
18.220101158	120.502084000	0.000000000
18.316103304	120.744132000	0.000000000
18.412042313	120.781952000	0.000000000
18.507907849	120.570160000	0.000000000
18.603894908	120.827336000	0.000000000
18.699674959	167.867852000	5.000000000
18.779994385	191.172536000	5.000000000
18.875913559	188.691544000	5.000000000
18.971852009	186.800544000	5.000000000
19.067779005	183.427000000	5.000000000
19.163737570	182.436116000	5.000000000
19.259647246	180.136660000	5.000000000
19.340004107	177.617848000	5.000000000
19.435928309	175.197368000	5.000000000
19.531840499	172.202024000	5.000000000
19.627792359	170.424484000	5.000000000
19.723760422	167.731700000	5.000000000
19.819682949	167.504780000	5.000000000
19.915614415	165.190196000	5.000000000
19.995950603	163.427784000	5.000000000
20.091877320	161.203968000	5.000000000
20.187817446	161.045124000	5.000000000
20.283766792	158.813744000	5.000000000
20.379738766	156.862232000	5.000000000
20.475655425	156.120960000	5.000000000
20.555960604	152.974336000	5.000000000
20.651907156	152.989464000	5.000000000
20.747876057	113.051544000	0.000000000
20.843778190	106.796116000	0.000000000
20.939746253	108.717372000	0.000000000
21.035682468	108.702244000	0.000000000
21.116002732	110.018380000	0.000000000
21.211931963	110.684012000	0.000000000
21.307849182	110.555424000	0.000000000
21.403856077	109.004804000	0.000000000
21.499750946	111.137852000	0.000000000
21.595686044	111.992584000	0.000000000
21.676006867	110.389016000	0.000000000
21.772002308	108.951856000	0.000000000
21.867887678	110.555424000	0.000000000
21.963842891	112.280016000	0.000000000
22.059748376	112.801932000	0.000000000
22.155695486	112.567448000	0.000000000
22.251612426	109.972996000	0.000000000
22.331966493	110.979008000	0.000000000
22.427927851	112.438860000	0.000000000
22.523878873	113.376796000	0.000000000
22.619779609	113.974352000	0.000000000
22.715730072	113.906276000	0.000000000
22.811675506	113.876020000	0.000000000
22.891994932	113.437308000	0.000000000
22.987947351	112.287580000	0.000000000
23.083857585	112.491808000	0.000000000
23.179798829	113.127184000	0.000000000
23.275744264	113.656664000	0.000000000
23.371668187	115.177028000	0.000000000
23.467613063	115.434204000	0.000000000
23.548029708	115.661124000	0.000000000
23.643872056	115.804840000	0.000000000
23.739801288	115.630868000	0.000000000
23.834776208	113.815508000	0.000000000
23.930759915	114.163452000	0.000000000
24.026616232	114.239092000	0.000000000
24.106954375	114.730752000	0.000000000
24.202933054	117.461356000	0.000000000
24.298823454	118.142116000	0.000000000
24.394828672	118.399292000	0.000000000
24.490723262	118.111860000	0.000000000
24.586679313	118.036220000	0.000000000
24.666984212	118.815312000	0.000000000
24.762926573	119.042232000	0.000000000
24.858932350	119.148128000	0.000000000
24.954807105	119.390176000	0.000000000
25.050715943	119.518764000	0.000000000
25.146665568	119.745684000	0.000000000
25.242624412	118.936336000	0.000000000
25.322929311	118.883388000	0.000000000
25.418883406	119.594404000	0.000000000
25.514799227	118.240448000	0.000000000
25.610743544	118.391728000	0.000000000
25.706699595	118.747236000	0.000000000
25.802629105	119.579276000	0.000000000
25.883080112	120.660928000	0.000000000
25.978912683	120.781952000	0.000000000
26.074830740	120.600416000	0.000000000
26.170758574	120.925668000	0.000000000
26.266749824	120.781952000	0.000000000
26.362655868	121.500532000	0.000000000
26.442988704	121.750144000	0.000000000
26.538910951	121.916552000	0.000000000
26.634848563	121.583736000	0.000000000
26.730812994	121.099640000	0.000000000
26.826733565	121.553480000	0.000000000
26.922683749	121.213100000	0.000000000
27.018628904	121.197972000	0.000000000
27.099008952	121.001308000	0.000000000
27.194851580	120.812208000	0.000000000
27.290828024	120.426444000	0.000000000
27.386767033	120.691184000	0.000000000
27.482682017	120.320548000	0.000000000
27.578614600	120.638236000	0.000000000
27.658969227	118.943900000	0.000000000
27.754913543	118.353908000	0.000000000
27.850827410	119.344792000	0.000000000
27.946760831	120.963488000	0.000000000
28.042731129	121.621556000	0.000000000
28.138644995	121.977064000	0.000000000
28.218972523	122.196420000	0.000000000
28.314972154	122.597312000	0.000000000
28.410857246	122.862052000	0.000000000
28.506778375	123.346148000	0.000000000
28.602716826	123.278072000	0.000000000
28.698677066	123.194868000	0.000000000
28.779033927	123.020896000	0.000000000
28.874938575	123.134356000	0.000000000
28.970848250	123.111664000	0.000000000
29.066842853	123.240252000	0.000000000
29.162745824	123.520120000	0.000000000
29.258680084	122.930128000	0.000000000
29.354641721	122.597312000	0.000000000
29.434959471	123.580632000	0.000000000
29.529876283	123.966396000	0.000000000
29.625837641	123.610888000	0.000000000
29.721790619	122.468724000	0.000000000
29.817705044	121.318996000	0.000000000
29.913673665	121.387072000	0.000000000
29.993951187	121.417328000	0.000000000
30.089922881	121.810656000	0.000000000
30.185854068	121.992192000	0.000000000
30.281781902	122.166164000	0.000000000
30.377742702	122.030012000	0.000000000
30.473684784	122.014884000	0.000000000
30.553977950	121.765272000	0.000000000
30.649974229	122.272060000	0.000000000
30.745884463	121.462712000	0.000000000
30.841803637	121.803092000	0.000000000
30.937759967	121.704760000	0.000000000
31.033681655	122.052704000	0.000000000
31.129615915	122.415776000	0.000000000
31.209956573	122.536800000	0.000000000
31.305884407	122.400648000	0.000000000
31.401810007	122.438468000	0.000000000
31.497797625	122.597312000	0.000000000
31.593704787	122.884744000	0.000000000
31.689620049	122.884744000	0.000000000
31.769985291	122.945256000	0.000000000
31.865915361	122.635132000	0.000000000
31.961865824	122.256932000	0.000000000
32.057772706	122.234240000	0.000000000
32.153737696	121.424892000	0.000000000
32.249647092	121.243356000	0.000000000
32.330008143	121.054256000	0.000000000
32.425902454	120.706312000	0.000000000
32.521884485	121.061820000	0.000000000
32.617794440	120.532340000	0.000000000
32.713742389	120.827336000	0.000000000
32.809698998	120.834900000	0.000000000
32.905622642	121.084512000	0.000000000
32.985953243	121.334124000	0.000000000
33.081874372	121.160152000	0.000000000
33.177822042	121.250920000	0.000000000
33.273759095	121.069384000	0.000000000
33.369699501	120.971052000	0.000000000
33.465613646	120.933232000	0.000000000
33.546069403	120.910540000	0.000000000
33.641912589	120.721440000	0.000000000
33.737835116	120.751696000	0.000000000
33.833779153	120.993744000	0.000000000
33.929789680	121.084512000	0.000000000
34.025647673	120.940796000	0.000000000
34.105994198	120.812208000	0.000000000
34.201977067	120.887848000	0.000000000
34.297862158	121.001308000	0.000000000
34.393809269	120.986180000	0.000000000
34.489723415	120.986180000	0.000000000
34.585664658	120.918104000	0.000000000
34.681627134	121.008872000	0.000000000
34.761937062	121.152588000	0.000000000
34.857901772	121.061820000	0.000000000
34.953887435	121.190408000	0.000000000
35.049803816	121.318996000	0.000000000
35.144696323	123.671400000	0.000000000
35.240649859	123.799988000	0.000000000
35.320945819	124.284084000	0.000000000
35.416903545	124.412672000	0.000000000
35.512830541	124.125240000	0.000000000
35.608778490	124.094984000	0.000000000
35.704733423	123.784860000	0.000000000
35.800659302	123.663836000	0.000000000
35.881003871	123.565504000	0.000000000
35.976921927	123.202432000	0.000000000
36.072848365	122.990640000	0.000000000
36.168795196	123.308328000	0.000000000
36.264750129	123.315892000	0.000000000
36.360670141	122.801540000	0.000000000
36.441002139	122.778848000	0.000000000
36.536924386	122.567056000	0.000000000
36.632877642	122.748592000	0.000000000
36.728844308	122.506544000	0.000000000
36.824755660	122.688080000	0.000000000
36.920687965	122.060268000	0.000000000
37.016655189	121.893860000	0.000000000
37.096951428	121.893860000	0.000000000
37.192914183	121.561044000	0.000000000
37.288834475	121.674504000	0.000000000
37.384773484	121.447584000	0.000000000
37.480706626	121.772836000	0.000000000
37.576651502	121.598864000	0.000000000
37.657010318	121.440020000	0.000000000
37.752936477	121.530788000	0.000000000
37.848850901	121.704760000	0.000000000
37.944778736	121.931680000	0.000000000
38.040752665	121.810656000	0.000000000
38.136791128	122.241804000	0.000000000
38.217031774	121.984628000	0.000000000
38.313024141	122.453596000	0.000000000
38.408882134	122.824232000	0.000000000
38.504816115	122.567056000	0.000000000
38.600746464	122.597312000	0.000000000
38.696698323	122.559492000	0.000000000
38.792666107	167.103888000	5.000000000
38.872959831	193.812372000	5.000000000
38.968886828	191.959192000	5.000000000
39.064870815	188.540264000	5.000000000
39.160770992	187.496432000	5.000000000
39.256735423	185.060824000	5.000000000
39.352614927	182.247016000	5.000000000
39.432979611	181.694844000	5.000000000
39.528895712	178.782704000	5.000000000
39.624844778	178.578476000	5.000000000
39.720784345	175.227624000	5.000000000
39.816728942	174.675452000	5.000000000
39.912735837	171.581776000	5.000000000
39.992989053	170.439612000	5.000000000
40.088963821	168.117464000	5.000000000
40.184874335	166.657612000	5.000000000
40.280794067	165.401988000	5.000000000
40.376725254	162.989072000	5.000000000
40.472704212	162.981508000	5.000000000
40.568613050	160.447568000	5.000000000
40.648954825	157.618632000	5.000000000
40.744882939	157.936320000	5.000000000
40.839853948	119.896964000	0.000000000
40.935787090	112.234632000	0.000000000
41.031723306	113.702048000	0.000000000
41.127643597	113.762560000	0.000000000
41.207983138	114.004608000	0.000000000
41.303901474	115.131644000	0.000000000
41.399943010	114.844212000	0.000000000
41.495808266	114.813956000	0.000000000
41.591721853	114.125632000	0.000000000
41.687660303	115.222412000	0.000000000
41.767986713	114.889596000	0.000000000
41.863951424	114.609728000	0.000000000
41.959906916	113.096928000	0.000000000
42.055834191	113.838200000	0.000000000
42.151757556	115.154336000	0.000000000
42.247702711	115.131644000	0.000000000
42.343621606	114.715624000	0.000000000
42.423964219	114.632420000	0.000000000
42.519906301	113.876020000	0.000000000
42.615838605	114.685368000	0.000000000
42.711760294	115.351000000	0.000000000
42.807709080	115.328308000	0.000000000
42.903659823	115.547664000	0.000000000
42.983975617	115.343436000	0.000000000
43.079898423	115.177028000	0.000000000
43.175823743	115.222412000	0.000000000
43.271797673	114.806392000	0.000000000
43.367729977	114.987928000	0.000000000
43.463654738	116.122528000	0.000000000
43.544028082	116.576368000	0.000000000
43.639930773	116.674700000	0.000000000
43.735871179	117.264692000	0.000000000
43.831810468	117.317640000	0.000000000
43.927774899	117.181488000	0.000000000
44.023692397	117.151232000	0.000000000
44.119617437	115.956120000	0.000000000
44.199940216	115.351000000	0.000000000
44.295906603	115.706508000	0.000000000
44.391879974	116.591496000	0.000000000
44.487760037	117.748788000	0.000000000
44.583696531	117.249564000	0.000000000
44.679650905	117.249564000	0.000000000
44.759961392	117.204180000	0.000000000
44.855907106	117.620200000	0.000000000
44.951934394	118.021092000	0.000000000
45.047777860	118.512752000	0.000000000
45.143752069	118.679160000	0.000000000
45.239643586	119.087616000	0.000000000
45.320021120	118.459804000	0.000000000
45.415936662	117.763916000	0.000000000
45.511863100	117.650456000	0.000000000
45.607787861	117.151232000	0.000000000
45.703772127	117.204180000	0.000000000
45.799688508	117.559688000	0.000000000
45.880025813	118.656468000	0.000000000
45.975956162	117.877376000	0.000000000
46.071876174	117.680712000	0.000000000
46.167829990	118.739672000	0.000000000
46.263773189	119.291844000	0.000000000
46.359716947	120.320548000	0.000000000
46.454630407	120.033116000	0.000000000
46.534961287	121.500532000	0.000000000
46.630876271	121.515660000	0.000000000
46.726860257	121.092076000	0.000000000
46.822784739	121.061820000	0.000000000
46.918709501	121.046692000	0.000000000
47.014687062	121.742580000	0.000000000
47.094991682	121.961936000	0.000000000
47.190924266	121.636684000	0.000000000
47.286871655	121.228228000	0.000000000
47.382798372	120.902976000	0.000000000
47.478761966	120.555032000	0.000000000
47.574677787	120.207088000	0.000000000
47.655002521	119.783504000	0.000000000
47.750962483	119.647352000	0.000000000
47.846880260	120.464264000	0.000000000
47.942823180	120.434008000	0.000000000
48.038775040	120.123884000	0.000000000
48.134698125	120.774388000	0.000000000
48.230637413	120.683620000	0.000000000
48.310962986	120.426444000	0.000000000
48.406918198	120.244908000	0.000000000
48.502858604	120.207088000	0.000000000
48.598778336	120.713876000	0.000000000
48.694708685	120.630672000	0.000000000
48.790660545	121.152588000	0.000000000
48.870989190	119.783504000	0.000000000
48.966914789	120.396188000	0.000000000
49.062850446	121.689632000	0.000000000
49.158804541	122.052704000	0.000000000
49.254731258	122.521672000	0.000000000
49.350761340	121.197972000	0.000000000
49.446626596	119.995296000	0.000000000
